Cases,Deaths,Date,Region,Year,Town,Num_Month,Month
0,0,05/02/2017,BARMM,2017,Tawi-Tawi,02,February
1,0,12/02/2017,BARMM,2017,Tawi-Tawi,02,February
2,0,19/02/2017,BARMM,2017,Tawi-Tawi,02,February
3,0,26/02/2017,BARMM,2017,Tawi-Tawi,02,February
0,0,05/03/2017,BARMM,2017,Tawi-Tawi,03,March
2,0,12/03/2017,BARMM,2017,Tawi-Tawi,03,March
0,0,19/03/2017,BARMM,2017,Tawi-Tawi,03,March
0,0,26/03/2017,BARMM,2017,Tawi-Tawi,03,March
4,0,02/04/2017,BARMM,2017,Tawi-Tawi,04,April
1,0,09/04/2017,BARMM,2017,Tawi-Tawi,04,April
1,0,16/04/2017,BARMM,2017,Tawi-Tawi,04,April
1,0,23/04/2017,BARMM,2017,Tawi-Tawi,04,April
1,0,30/04/2017,BARMM,2017,Tawi-Tawi,04,April
1,0,07/05/2017,BARMM,2017,Tawi-Tawi,05,May
2,0,14/05/2017,BARMM,2017,Tawi-Tawi,05,May
1,0,21/05/2017,BARMM,2017,Tawi-Tawi,05,May
0,0,28/05/2017,BARMM,2017,Tawi-Tawi,05,May
4,0,04/06/2017,BARMM,2017,Tawi-Tawi,06,June
3,0,11/06/2017,BARMM,2017,Tawi-Tawi,06,June
3,0,18/06/2017,BARMM,2017,Tawi-Tawi,06,June
2,0,25/06/2017,BARMM,2017,Tawi-Tawi,06,June
1,0,02/07/2017,BARMM,2017,Tawi-Tawi,07,July
2,0,09/07/2017,BARMM,2017,Tawi-Tawi,07,July
1,0,16/07/2017,BARMM,2017,Tawi-Tawi,07,July
1,0,23/07/2017,BARMM,2017,Tawi-Tawi,07,July
3,0,30/07/2017,BARMM,2017,Tawi-Tawi,07,July
4,0,06/08/2017,BARMM,2017,Tawi-Tawi,08,August
3,0,13/08/2017,BARMM,2017,Tawi-Tawi,08,August
2,0,20/08/2017,BARMM,2017,Tawi-Tawi,08,August
2,0,27/08/2017,BARMM,2017,Tawi-Tawi,08,August
10,0,03/09/2017,BARMM,2017,Tawi-Tawi,09,September
1,0,10/09/2017,BARMM,2017,Tawi-Tawi,09,September
0,0,17/09/2017,BARMM,2017,Tawi-Tawi,09,September
0,0,24/09/2017,BARMM,2017,Tawi-Tawi,09,September
1,0,01/10/2017,BARMM,2017,Tawi-Tawi,10,October
0,0,08/10/2017,BARMM,2017,Tawi-Tawi,10,October
0,0,15/10/2017,BARMM,2017,Tawi-Tawi,10,October
1,0,22/10/2017,BARMM,2017,Tawi-Tawi,10,October
1,0,29/10/2017,BARMM,2017,Tawi-Tawi,10,October
0,0,05/11/2017,BARMM,2017,Tawi-Tawi,11,November
0,0,12/11/2017,BARMM,2017,Tawi-Tawi,11,November
0,0,19/11/2017,BARMM,2017,Tawi-Tawi,11,November
0,0,26/11/2017,BARMM,2017,Tawi-Tawi,11,November
0,0,03/12/2017,BARMM,2017,Tawi-Tawi,12,December
0,0,10/12/2017,BARMM,2017,Tawi-Tawi,12,December
0,0,17/12/2017,BARMM,2017,Tawi-Tawi,12,December
2,0,24/12/2017,BARMM,2017,Tawi-Tawi,12,December
1,0,31/12/2017,BARMM,2017,Tawi-Tawi,12,December
11,1,07/01/2018,BARMM,2018,Basilan,01,January
8,0,14/01/2018,BARMM,2018,Basilan,01,January
11,1,21/01/2018,BARMM,2018,Basilan,01,January
9,0,28/01/2018,BARMM,2018,Basilan,01,January
8,0,04/02/2018,BARMM,2018,Basilan,02,February
9,0,11/02/2018,BARMM,2018,Basilan,02,February
10,0,18/02/2018,BARMM,2018,Basilan,02,February
0,0,25/02/2018,BARMM,2018,Basilan,02,February
2,0,04/03/2018,BARMM,2018,Basilan,03,March
1,0,11/03/2018,BARMM,2018,Basilan,03,March
1,0,18/03/2018,BARMM,2018,Basilan,03,March
2,0,25/03/2018,BARMM,2018,Basilan,03,March
1,0,01/04/2018,BARMM,2018,Basilan,04,April
3,0,08/04/2018,BARMM,2018,Basilan,04,April
2,0,15/04/2018,BARMM,2018,Basilan,04,April
4,0,22/04/2018,BARMM,2018,Basilan,04,April
2,0,29/04/2018,BARMM,2018,Basilan,04,April
2,0,06/05/2018,BARMM,2018,Basilan,05,May
3,0,13/05/2018,BARMM,2018,Basilan,05,May
1,0,20/05/2018,BARMM,2018,Basilan,05,May
4,0,27/05/2018,BARMM,2018,Basilan,05,May
5,0,03/06/2018,BARMM,2018,Basilan,06,June
5,0,10/06/2018,BARMM,2018,Basilan,06,June
5,1,17/06/2018,BARMM,2018,Basilan,06,June
6,0,24/06/2018,BARMM,2018,Basilan,06,June
2,0,01/07/2018,BARMM,2018,Basilan,07,July
6,0,08/07/2018,BARMM,2018,Basilan,07,July
3,0,15/07/2018,BARMM,2018,Basilan,07,July
4,0,22/07/2018,BARMM,2018,Basilan,07,July
1,0,29/07/2018,BARMM,2018,Basilan,07,July
6,0,05/08/2018,BARMM,2018,Basilan,08,August
3,0,12/08/2018,BARMM,2018,Basilan,08,August
2,0,19/08/2018,BARMM,2018,Basilan,08,August
1,0,26/08/2018,BARMM,2018,Basilan,08,August
0,0,02/09/2018,BARMM,2018,Basilan,09,September
5,0,09/09/2018,BARMM,2018,Basilan,09,September
2,0,16/09/2018,BARMM,2018,Basilan,09,September
6,0,23/09/2018,BARMM,2018,Basilan,09,September
4,0,30/09/2018,BARMM,2018,Basilan,09,September
8,0,07/10/2018,BARMM,2018,Basilan,10,October
5,0,14/10/2018,BARMM,2018,Basilan,10,October
4,0,21/10/2018,BARMM,2018,Basilan,10,October
7,0,28/10/2018,BARMM,2018,Basilan,10,October
4,0,04/11/2018,BARMM,2018,Basilan,11,November
4,0,11/11/2018,BARMM,2018,Basilan,11,November
7,0,18/11/2018,BARMM,2018,Basilan,11,November
6,0,25/11/2018,BARMM,2018,Basilan,11,November
7,0,02/12/2018,BARMM,2018,Basilan,12,December
5,0,09/12/2018,BARMM,2018,Basilan,12,December
6,0,16/12/2018,BARMM,2018,Basilan,12,December
4,0,23/12/2018,BARMM,2018,Basilan,12,December
2,0,30/12/2018,BARMM,2018,Basilan,12,December
5,0,07/01/2018,BARMM,2018,LanaoDelSur,01,January
13,0,14/01/2018,BARMM,2018,LanaoDelSur,01,January
11,0,21/01/2018,BARMM,2018,LanaoDelSur,01,January
10,0,28/01/2018,BARMM,2018,LanaoDelSur,01,January
9,1,04/02/2018,BARMM,2018,LanaoDelSur,02,February
10,0,11/02/2018,BARMM,2018,LanaoDelSur,02,February
11,0,18/02/2018,BARMM,2018,LanaoDelSur,02,February
8,0,25/02/2018,BARMM,2018,LanaoDelSur,02,February
2,0,04/03/2018,BARMM,2018,LanaoDelSur,03,March
9,0,11/03/2018,BARMM,2018,LanaoDelSur,03,March
3,0,18/03/2018,BARMM,2018,LanaoDelSur,03,March
8,0,25/03/2018,BARMM,2018,LanaoDelSur,03,March
9,0,01/04/2018,BARMM,2018,LanaoDelSur,04,April
5,0,08/04/2018,BARMM,2018,LanaoDelSur,04,April
5,0,15/04/2018,BARMM,2018,LanaoDelSur,04,April
8,0,22/04/2018,BARMM,2018,LanaoDelSur,04,April
7,0,29/04/2018,BARMM,2018,LanaoDelSur,04,April
18,0,06/05/2018,BARMM,2018,LanaoDelSur,05,May
9,0,13/05/2018,BARMM,2018,LanaoDelSur,05,May
17,0,20/05/2018,BARMM,2018,LanaoDelSur,05,May
16,0,27/05/2018,BARMM,2018,LanaoDelSur,05,May
12,0,03/06/2018,BARMM,2018,LanaoDelSur,06,June
14,1,10/06/2018,BARMM,2018,LanaoDelSur,06,June
21,0,17/06/2018,BARMM,2018,LanaoDelSur,06,June
33,0,24/06/2018,BARMM,2018,LanaoDelSur,06,June
20,0,01/07/2018,BARMM,2018,LanaoDelSur,07,July
16,0,08/07/2018,BARMM,2018,LanaoDelSur,07,July
29,0,15/07/2018,BARMM,2018,LanaoDelSur,07,July
26,0,22/07/2018,BARMM,2018,LanaoDelSur,07,July
24,1,29/07/2018,BARMM,2018,LanaoDelSur,07,July
19,0,05/08/2018,BARMM,2018,LanaoDelSur,08,August
19,0,12/08/2018,BARMM,2018,LanaoDelSur,08,August
28,0,19/08/2018,BARMM,2018,LanaoDelSur,08,August
23,0,26/08/2018,BARMM,2018,LanaoDelSur,08,August
27,0,02/09/2018,BARMM,2018,LanaoDelSur,09,September
31,0,09/09/2018,BARMM,2018,LanaoDelSur,09,September
8,0,16/09/2018,BARMM,2018,LanaoDelSur,09,September
17,0,23/09/2018,BARMM,2018,LanaoDelSur,09,September
19,0,30/09/2018,BARMM,2018,LanaoDelSur,09,September
17,0,07/10/2018,BARMM,2018,LanaoDelSur,10,October
28,3,14/10/2018,BARMM,2018,LanaoDelSur,10,October
16,1,21/10/2018,BARMM,2018,LanaoDelSur,10,October
22,0,28/10/2018,BARMM,2018,LanaoDelSur,10,October
21,0,04/11/2018,BARMM,2018,LanaoDelSur,11,November
12,0,11/11/2018,BARMM,2018,LanaoDelSur,11,November
22,0,18/11/2018,BARMM,2018,LanaoDelSur,11,November
19,0,25/11/2018,BARMM,2018,LanaoDelSur,11,November
20,0,02/12/2018,BARMM,2018,LanaoDelSur,12,December
9,1,09/12/2018,BARMM,2018,LanaoDelSur,12,December
29,0,16/12/2018,BARMM,2018,LanaoDelSur,12,December
33,0,23/12/2018,BARMM,2018,LanaoDelSur,12,December
7,0,30/12/2018,BARMM,2018,LanaoDelSur,12,December
13,0,07/01/2018,BARMM,2018,Maguindanao,01,January
16,0,14/01/2018,BARMM,2018,Maguindanao,01,January
13,0,21/01/2018,BARMM,2018,Maguindanao,01,January
15,0,28/01/2018,BARMM,2018,Maguindanao,01,January
12,0,04/02/2018,BARMM,2018,Maguindanao,02,February
12,0,11/02/2018,BARMM,2018,Maguindanao,02,February
16,0,18/02/2018,BARMM,2018,Maguindanao,02,February
6,0,25/02/2018,BARMM,2018,Maguindanao,02,February
11,0,04/03/2018,BARMM,2018,Maguindanao,03,March
7,0,11/03/2018,BARMM,2018,Maguindanao,03,March
6,1,18/03/2018,BARMM,2018,Maguindanao,03,March
10,0,25/03/2018,BARMM,2018,Maguindanao,03,March
7,0,01/04/2018,BARMM,2018,Maguindanao,04,April
8,0,08/04/2018,BARMM,2018,Maguindanao,04,April
6,0,15/04/2018,BARMM,2018,Maguindanao,04,April
10,1,22/04/2018,BARMM,2018,Maguindanao,04,April
9,0,29/04/2018,BARMM,2018,Maguindanao,04,April
13,0,06/05/2018,BARMM,2018,Maguindanao,05,May
17,0,13/05/2018,BARMM,2018,Maguindanao,05,May
26,0,20/05/2018,BARMM,2018,Maguindanao,05,May
25,1,27/05/2018,BARMM,2018,Maguindanao,05,May
23,0,03/06/2018,BARMM,2018,Maguindanao,06,June
31,1,10/06/2018,BARMM,2018,Maguindanao,06,June
40,1,17/06/2018,BARMM,2018,Maguindanao,06,June
43,0,24/06/2018,BARMM,2018,Maguindanao,06,June
46,1,01/07/2018,BARMM,2018,Maguindanao,07,July
47,0,08/07/2018,BARMM,2018,Maguindanao,07,July
69,0,15/07/2018,BARMM,2018,Maguindanao,07,July
62,1,22/07/2018,BARMM,2018,Maguindanao,07,July
37,0,29/07/2018,BARMM,2018,Maguindanao,07,July
30,0,05/08/2018,BARMM,2018,Maguindanao,08,August
32,1,12/08/2018,BARMM,2018,Maguindanao,08,August
44,0,19/08/2018,BARMM,2018,Maguindanao,08,August
31,1,26/08/2018,BARMM,2018,Maguindanao,08,August
31,0,02/09/2018,BARMM,2018,Maguindanao,09,September
24,0,09/09/2018,BARMM,2018,Maguindanao,09,September
18,0,16/09/2018,BARMM,2018,Maguindanao,09,September
28,0,23/09/2018,BARMM,2018,Maguindanao,09,September
22,0,30/09/2018,BARMM,2018,Maguindanao,09,September
32,2,07/10/2018,BARMM,2018,Maguindanao,10,October
41,1,14/10/2018,BARMM,2018,Maguindanao,10,October
15,1,21/10/2018,BARMM,2018,Maguindanao,10,October
15,0,28/10/2018,BARMM,2018,Maguindanao,10,October
13,1,04/11/2018,BARMM,2018,Maguindanao,11,November
23,2,11/11/2018,BARMM,2018,Maguindanao,11,November
11,0,18/11/2018,BARMM,2018,Maguindanao,11,November
15,1,25/11/2018,BARMM,2018,Maguindanao,11,November
12,0,02/12/2018,BARMM,2018,Maguindanao,12,December
8,0,09/12/2018,BARMM,2018,Maguindanao,12,December
17,1,16/12/2018,BARMM,2018,Maguindanao,12,December
7,0,23/12/2018,BARMM,2018,Maguindanao,12,December
8,0,30/12/2018,BARMM,2018,Maguindanao,12,December
2,0,07/01/2018,BARMM,2018,Sulu,01,January
2,0,14/01/2018,BARMM,2018,Sulu,01,January
1,0,21/01/2018,BARMM,2018,Sulu,01,January
1,0,28/01/2018,BARMM,2018,Sulu,01,January
0,0,04/02/2018,BARMM,2018,Sulu,02,February
1,0,11/02/2018,BARMM,2018,Sulu,02,February
3,0,18/02/2018,BARMM,2018,Sulu,02,February
3,0,25/02/2018,BARMM,2018,Sulu,02,February
5,0,04/03/2018,BARMM,2018,Sulu,03,March
4,1,11/03/2018,BARMM,2018,Sulu,03,March
2,0,18/03/2018,BARMM,2018,Sulu,03,March
0,0,25/03/2018,BARMM,2018,Sulu,03,March
4,1,01/04/2018,BARMM,2018,Sulu,04,April
2,1,08/04/2018,BARMM,2018,Sulu,04,April
3,0,15/04/2018,BARMM,2018,Sulu,04,April
3,0,22/04/2018,BARMM,2018,Sulu,04,April
0,0,29/04/2018,BARMM,2018,Sulu,04,April
1,0,06/05/2018,BARMM,2018,Sulu,05,May
1,0,13/05/2018,BARMM,2018,Sulu,05,May
2,0,20/05/2018,BARMM,2018,Sulu,05,May
0,0,27/05/2018,BARMM,2018,Sulu,05,May
2,0,03/06/2018,BARMM,2018,Sulu,06,June
0,0,10/06/2018,BARMM,2018,Sulu,06,June
2,0,17/06/2018,BARMM,2018,Sulu,06,June
2,1,24/06/2018,BARMM,2018,Sulu,06,June
2,0,01/07/2018,BARMM,2018,Sulu,07,July
0,0,08/07/2018,BARMM,2018,Sulu,07,July
2,0,15/07/2018,BARMM,2018,Sulu,07,July
2,0,22/07/2018,BARMM,2018,Sulu,07,July
4,0,29/07/2018,BARMM,2018,Sulu,07,July
4,0,05/08/2018,BARMM,2018,Sulu,08,August
2,0,12/08/2018,BARMM,2018,Sulu,08,August
2,0,19/08/2018,BARMM,2018,Sulu,08,August
0,0,26/08/2018,BARMM,2018,Sulu,08,August
3,0,02/09/2018,BARMM,2018,Sulu,09,September
1,0,09/09/2018,BARMM,2018,Sulu,09,September
5,0,16/09/2018,BARMM,2018,Sulu,09,September
1,0,23/09/2018,BARMM,2018,Sulu,09,September
3,0,30/09/2018,BARMM,2018,Sulu,09,September
10,0,07/10/2018,BARMM,2018,Sulu,10,October
7,0,14/10/2018,BARMM,2018,Sulu,10,October
5,0,21/10/2018,BARMM,2018,Sulu,10,October
7,0,28/10/2018,BARMM,2018,Sulu,10,October
7,0,04/11/2018,BARMM,2018,Sulu,11,November
4,0,11/11/2018,BARMM,2018,Sulu,11,November
6,0,18/11/2018,BARMM,2018,Sulu,11,November
4,0,25/11/2018,BARMM,2018,Sulu,11,November
1,0,02/12/2018,BARMM,2018,Sulu,12,December
8,0,09/12/2018,BARMM,2018,Sulu,12,December
10,0,16/12/2018,BARMM,2018,Sulu,12,December
1,0,23/12/2018,BARMM,2018,Sulu,12,December
5,0,30/12/2018,BARMM,2018,Sulu,12,December
1,0,07/01/2018,BARMM,2018,Tawi-Tawi,01,January
1,0,14/01/2018,BARMM,2018,Tawi-Tawi,01,January
4,0,21/01/2018,BARMM,2018,Tawi-Tawi,01,January
2,0,28/01/2018,BARMM,2018,Tawi-Tawi,01,January
4,0,04/02/2018,BARMM,2018,Tawi-Tawi,02,February
2,0,11/02/2018,BARMM,2018,Tawi-Tawi,02,February
4,0,18/02/2018,BARMM,2018,Tawi-Tawi,02,February
1,0,25/02/2018,BARMM,2018,Tawi-Tawi,02,February
1,0,04/03/2018,BARMM,2018,Tawi-Tawi,03,March
0,0,11/03/2018,BARMM,2018,Tawi-Tawi,03,March
2,0,18/03/2018,BARMM,2018,Tawi-Tawi,03,March
1,0,25/03/2018,BARMM,2018,Tawi-Tawi,03,March
0,0,01/04/2018,BARMM,2018,Tawi-Tawi,04,April
21,0,08/04/2018,BARMM,2018,Tawi-Tawi,04,April
1,0,15/04/2018,BARMM,2018,Tawi-Tawi,04,April
2,0,22/04/2018,BARMM,2018,Tawi-Tawi,04,April
2,0,29/04/2018,BARMM,2018,Tawi-Tawi,04,April
3,0,06/05/2018,BARMM,2018,Tawi-Tawi,05,May
1,0,13/05/2018,BARMM,2018,Tawi-Tawi,05,May
3,0,20/05/2018,BARMM,2018,Tawi-Tawi,05,May
2,0,27/05/2018,BARMM,2018,Tawi-Tawi,05,May
1,0,03/06/2018,BARMM,2018,Tawi-Tawi,06,June
6,0,10/06/2018,BARMM,2018,Tawi-Tawi,06,June
1,0,17/06/2018,BARMM,2018,Tawi-Tawi,06,June
2,0,24/06/2018,BARMM,2018,Tawi-Tawi,06,June
0,0,01/07/2018,BARMM,2018,Tawi-Tawi,07,July
3,0,08/07/2018,BARMM,2018,Tawi-Tawi,07,July
2,0,15/07/2018,BARMM,2018,Tawi-Tawi,07,July
3,0,22/07/2018,BARMM,2018,Tawi-Tawi,07,July
2,0,29/07/2018,BARMM,2018,Tawi-Tawi,07,July
2,0,05/08/2018,BARMM,2018,Tawi-Tawi,08,August
0,0,12/08/2018,BARMM,2018,Tawi-Tawi,08,August
2,0,19/08/2018,BARMM,2018,Tawi-Tawi,08,August
3,0,26/08/2018,BARMM,2018,Tawi-Tawi,08,August
2,0,02/09/2018,BARMM,2018,Tawi-Tawi,09,September
0,0,09/09/2018,BARMM,2018,Tawi-Tawi,09,September
1,0,16/09/2018,BARMM,2018,Tawi-Tawi,09,September
3,0,23/09/2018,BARMM,2018,Tawi-Tawi,09,September
0,0,30/09/2018,BARMM,2018,Tawi-Tawi,09,September
2,0,07/10/2018,BARMM,2018,Tawi-Tawi,10,October
2,0,14/10/2018,BARMM,2018,Tawi-Tawi,10,October
0,0,21/10/2018,BARMM,2018,Tawi-Tawi,10,October
3,0,28/10/2018,BARMM,2018,Tawi-Tawi,10,October
1,0,04/11/2018,BARMM,2018,Tawi-Tawi,11,November
0,0,11/11/2018,BARMM,2018,Tawi-Tawi,11,November
2,0,18/11/2018,BARMM,2018,Tawi-Tawi,11,November
2,0,25/11/2018,BARMM,2018,Tawi-Tawi,11,November
2,0,02/12/2018,BARMM,2018,Tawi-Tawi,12,December
3,0,09/12/2018,BARMM,2018,Tawi-Tawi,12,December
2,0,16/12/2018,BARMM,2018,Tawi-Tawi,12,December
0,0,23/12/2018,BARMM,2018,Tawi-Tawi,12,December
2,0,30/12/2018,BARMM,2018,Tawi-Tawi,12,December
5,0,13/01/2019,BARMM,2019,Basilan,01,January
14,0,20/01/2019,BARMM,2019,Basilan,01,January
4,0,27/01/2019,BARMM,2019,Basilan,01,January
13,0,03/02/2019,BARMM,2019,Basilan,02,February
10,0,10/02/2019,BARMM,2019,Basilan,02,February
8,0,17/02/2019,BARMM,2019,Basilan,02,February
4,0,24/02/2019,BARMM,2019,Basilan,02,February
4,0,03/03/2019,BARMM,2019,Basilan,03,March
11,0,10/03/2019,BARMM,2019,Basilan,03,March
7,0,17/03/2019,BARMM,2019,Basilan,03,March
4,0,24/03/2019,BARMM,2019,Basilan,03,March
6,0,31/03/2019,BARMM,2019,Basilan,03,March
7,0,07/04/2019,BARMM,2019,Basilan,04,April
18,0,14/04/2019,BARMM,2019,Basilan,04,April
11,0,21/04/2019,BARMM,2019,Basilan,04,April
7,1,28/04/2019,BARMM,2019,Basilan,04,April
16,0,05/05/2019,BARMM,2019,Basilan,05,May
13,0,12/05/2019,BARMM,2019,Basilan,05,May
10,0,19/05/2019,BARMM,2019,Basilan,05,May
21,0,26/05/2019,BARMM,2019,Basilan,05,May
23,0,02/06/2019,BARMM,2019,Basilan,06,June
13,0,09/06/2019,BARMM,2019,Basilan,06,June
9,0,16/06/2019,BARMM,2019,Basilan,06,June
13,0,23/06/2019,BARMM,2019,Basilan,06,June
19,0,30/06/2019,BARMM,2019,Basilan,06,June
15,0,07/07/2019,BARMM,2019,Basilan,07,July
16,0,14/07/2019,BARMM,2019,Basilan,07,July
31,0,21/07/2019,BARMM,2019,Basilan,07,July
39,0,28/07/2019,BARMM,2019,Basilan,07,July
25,1,04/08/2019,BARMM,2019,Basilan,08,August
23,0,11/08/2019,BARMM,2019,Basilan,08,August
11,1,18/08/2019,BARMM,2019,Basilan,08,August
5,0,25/08/2019,BARMM,2019,Basilan,08,August
10,0,01/09/2019,BARMM,2019,Basilan,09,September
24,0,08/09/2019,BARMM,2019,Basilan,09,September
26,0,15/09/2019,BARMM,2019,Basilan,09,September
3,0,22/09/2019,BARMM,2019,Basilan,09,September
8,0,29/09/2019,BARMM,2019,Basilan,09,September
7,0,06/10/2019,BARMM,2019,Basilan,10,October
8,0,13/10/2019,BARMM,2019,Basilan,10,October
11,0,20/10/2019,BARMM,2019,Basilan,10,October
11,0,27/10/2019,BARMM,2019,Basilan,10,October
11,0,03/11/2019,BARMM,2019,Basilan,11,November
7,0,10/11/2019,BARMM,2019,Basilan,11,November
9,0,17/11/2019,BARMM,2019,Basilan,11,November
4,0,24/11/2019,BARMM,2019,Basilan,11,November
6,0,01/12/2019,BARMM,2019,Basilan,12,December
6,0,08/12/2019,BARMM,2019,Basilan,12,December
6,0,15/12/2019,BARMM,2019,Basilan,12,December
5,0,22/12/2019,BARMM,2019,Basilan,12,December
3,0,29/12/2019,BARMM,2019,Basilan,12,December
23,0,13/01/2019,BARMM,2019,LanaoDelSur,01,January
23,0,20/01/2019,BARMM,2019,LanaoDelSur,01,January
29,0,27/01/2019,BARMM,2019,LanaoDelSur,01,January
30,0,03/02/2019,BARMM,2019,LanaoDelSur,02,February
31,0,10/02/2019,BARMM,2019,LanaoDelSur,02,February
26,0,17/02/2019,BARMM,2019,LanaoDelSur,02,February
31,0,24/02/2019,BARMM,2019,LanaoDelSur,02,February
26,0,03/03/2019,BARMM,2019,LanaoDelSur,03,March
23,0,10/03/2019,BARMM,2019,LanaoDelSur,03,March
23,0,17/03/2019,BARMM,2019,LanaoDelSur,03,March
19,0,24/03/2019,BARMM,2019,LanaoDelSur,03,March
14,0,31/03/2019,BARMM,2019,LanaoDelSur,03,March
16,1,07/04/2019,BARMM,2019,LanaoDelSur,04,April
15,0,14/04/2019,BARMM,2019,LanaoDelSur,04,April
11,0,21/04/2019,BARMM,2019,LanaoDelSur,04,April
13,0,28/04/2019,BARMM,2019,LanaoDelSur,04,April
25,0,05/05/2019,BARMM,2019,LanaoDelSur,05,May
24,0,12/05/2019,BARMM,2019,LanaoDelSur,05,May
21,0,19/05/2019,BARMM,2019,LanaoDelSur,05,May
17,0,26/05/2019,BARMM,2019,LanaoDelSur,05,May
27,0,02/06/2019,BARMM,2019,LanaoDelSur,06,June
31,0,09/06/2019,BARMM,2019,LanaoDelSur,06,June
31,0,16/06/2019,BARMM,2019,LanaoDelSur,06,June
28,0,23/06/2019,BARMM,2019,LanaoDelSur,06,June
50,0,30/06/2019,BARMM,2019,LanaoDelSur,06,June
41,0,07/07/2019,BARMM,2019,LanaoDelSur,07,July
75,1,14/07/2019,BARMM,2019,LanaoDelSur,07,July
66,0,21/07/2019,BARMM,2019,LanaoDelSur,07,July
129,0,28/07/2019,BARMM,2019,LanaoDelSur,07,July
116,0,04/08/2019,BARMM,2019,LanaoDelSur,08,August
139,1,11/08/2019,BARMM,2019,LanaoDelSur,08,August
110,0,18/08/2019,BARMM,2019,LanaoDelSur,08,August
115,0,25/08/2019,BARMM,2019,LanaoDelSur,08,August
113,0,01/09/2019,BARMM,2019,LanaoDelSur,09,September
116,0,08/09/2019,BARMM,2019,LanaoDelSur,09,September
88,0,15/09/2019,BARMM,2019,LanaoDelSur,09,September
103,0,22/09/2019,BARMM,2019,LanaoDelSur,09,September
87,0,29/09/2019,BARMM,2019,LanaoDelSur,09,September
65,0,06/10/2019,BARMM,2019,LanaoDelSur,10,October
86,0,13/10/2019,BARMM,2019,LanaoDelSur,10,October
84,0,20/10/2019,BARMM,2019,LanaoDelSur,10,October
101,1,27/10/2019,BARMM,2019,LanaoDelSur,10,October
75,0,03/11/2019,BARMM,2019,LanaoDelSur,11,November
68,0,10/11/2019,BARMM,2019,LanaoDelSur,11,November
43,0,17/11/2019,BARMM,2019,LanaoDelSur,11,November
46,0,24/11/2019,BARMM,2019,LanaoDelSur,11,November
44,0,01/12/2019,BARMM,2019,LanaoDelSur,12,December
51,0,08/12/2019,BARMM,2019,LanaoDelSur,12,December
35,1,15/12/2019,BARMM,2019,LanaoDelSur,12,December
36,0,22/12/2019,BARMM,2019,LanaoDelSur,12,December
20,1,29/12/2019,BARMM,2019,LanaoDelSur,12,December
18,0,13/01/2019,BARMM,2019,Maguindanao,01,January
27,0,20/01/2019,BARMM,2019,Maguindanao,01,January
35,1,27/01/2019,BARMM,2019,Maguindanao,01,January
22,0,03/02/2019,BARMM,2019,Maguindanao,02,February
22,0,10/02/2019,BARMM,2019,Maguindanao,02,February
35,2,17/02/2019,BARMM,2019,Maguindanao,02,February
37,2,24/02/2019,BARMM,2019,Maguindanao,02,February
34,0,03/03/2019,BARMM,2019,Maguindanao,03,March
42,0,10/03/2019,BARMM,2019,Maguindanao,03,March
29,0,17/03/2019,BARMM,2019,Maguindanao,03,March
19,1,24/03/2019,BARMM,2019,Maguindanao,03,March
22,0,31/03/2019,BARMM,2019,Maguindanao,03,March
19,0,07/04/2019,BARMM,2019,Maguindanao,04,April
28,0,14/04/2019,BARMM,2019,Maguindanao,04,April
24,0,21/04/2019,BARMM,2019,Maguindanao,04,April
35,0,28/04/2019,BARMM,2019,Maguindanao,04,April
28,0,05/05/2019,BARMM,2019,Maguindanao,05,May
16,2,12/05/2019,BARMM,2019,Maguindanao,05,May
32,0,19/05/2019,BARMM,2019,Maguindanao,05,May
45,0,26/05/2019,BARMM,2019,Maguindanao,05,May
37,1,02/06/2019,BARMM,2019,Maguindanao,06,June
60,0,09/06/2019,BARMM,2019,Maguindanao,06,June
54,1,16/06/2019,BARMM,2019,Maguindanao,06,June
52,0,23/06/2019,BARMM,2019,Maguindanao,06,June
64,0,30/06/2019,BARMM,2019,Maguindanao,06,June
74,0,07/07/2019,BARMM,2019,Maguindanao,07,July
83,1,14/07/2019,BARMM,2019,Maguindanao,07,July
82,0,21/07/2019,BARMM,2019,Maguindanao,07,July
93,0,28/07/2019,BARMM,2019,Maguindanao,07,July
69,1,04/08/2019,BARMM,2019,Maguindanao,08,August
70,0,11/08/2019,BARMM,2019,Maguindanao,08,August
54,0,18/08/2019,BARMM,2019,Maguindanao,08,August
22,0,25/08/2019,BARMM,2019,Maguindanao,08,August
37,0,01/09/2019,BARMM,2019,Maguindanao,09,September
29,1,08/09/2019,BARMM,2019,Maguindanao,09,September
42,0,15/09/2019,BARMM,2019,Maguindanao,09,September
27,0,22/09/2019,BARMM,2019,Maguindanao,09,September
28,0,29/09/2019,BARMM,2019,Maguindanao,09,September
21,0,06/10/2019,BARMM,2019,Maguindanao,10,October
28,1,13/10/2019,BARMM,2019,Maguindanao,10,October
18,0,20/10/2019,BARMM,2019,Maguindanao,10,October
21,0,27/10/2019,BARMM,2019,Maguindanao,10,October
6,0,03/11/2019,BARMM,2019,Maguindanao,11,November
17,0,10/11/2019,BARMM,2019,Maguindanao,11,November
14,0,17/11/2019,BARMM,2019,Maguindanao,11,November
8,0,24/11/2019,BARMM,2019,Maguindanao,11,November
12,0,01/12/2019,BARMM,2019,Maguindanao,12,December
7,0,08/12/2019,BARMM,2019,Maguindanao,12,December
9,0,15/12/2019,BARMM,2019,Maguindanao,12,December
